shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
AK-14,-6.573609,106.751377,32
AK-14,-6.571011,106.755373,33
AK-14,-6.573609,106.751377,34
AK-14,-6.576235,106.753317,35
AK-14,-6.580519,106.763566,36
AK-14,-6.580286,106.767319,37
AK-14,-6.584891,106.771102,38
AK-14,-6.585932,106.771794,39
AK-14,-6.587779,106.772155,40
AK-14,-6.596113,106.779318,41
AK-14,-6.601114,106.779535,42
AK-14,-6.600971,106.782981,43
AK-14,-6.600971,106.782981,44
AK-14,-6.603839,106.786590,45
AK-14,-6.606258,106.787672,46
AK-14,-6.606707,106.787853,47
AK-14,-6.607155,106.791768,48
AK-14,-6.606617,106.792093,49
AK-14,-6.605183,106.792003,50
AK-14,-6.605165,106.792833,51
AK-14,-6.607388,106.793464,52
AK-14,-6.6077,106.7949,53
AK-14,-6.6082,106.7964,54
AK-14,-6.6113,106.8000,55
AK-14,-6.611869,106.800971,56
AK-14,-6.6123,106.8021,57
AK-14,-6.6142,106.8034,58
AK-14,-6.6163,106.8045,59
AK-14,-6.6188,106.8069,60
AK-14,-6.618527,106.809262,61
AK-14,-6.6164,106.8103,62
AK-14,-6.6178,106.8120,63
AK-14,-6.6201,106.8145,64
AK-15,-6.570302,106.756194,0
AK-15,-6.569060,106.754987,1
AK-15,-6.565829,106.751821,2
AK-15,-6.561011,106.749525,3
AK-15,-6.559668,106.749246,4
AK-15,-6.556833,106.750491,5
AK-15,-6.556172,106.750298,6
AK-15,-6.555981,106.748259,7
AK-15,-6.555512,106.748195,8
AK-15,-6.555256,106.745191,9
AK-15,-6.552783,106.745126,10
AK-15,-6.552101,106.745427,11
AK-15,-6.550566,106.745877,12
AK-15,-6.550246,106.746328,13
AK-15,-6.549052,106.746693,14
AK-15,-6.548136,106.746650,15
AK-15,-6.543830,106.734634,16
AK-15,-6.543531,106.728604,17
AK-15,-6.545194,106.728583,18
AK-15,-6.545300,106.730879,19
AK-15,-6.547608,106.732515,20
AK-15,-6.551040,106.731774,21
AK-15,-6.552101,106.745427,22
AK-15,-6.552783,106.745126,23
AK-15,-6.555256,106.745191,24
AK-15,-6.555512,106.748195,25
AK-15,-6.555981,106.748259,26
AK-15,-6.556172,106.750298,27
AK-15,-6.556833,106.750491,28
AK-15,-6.559668,106.749246,29
AK-15,-6.561011,106.749525,30
AK-15,-6.565829,106.751821,31
AK-15,-6.569060,106.754987,32
AK-15,-6.570302,106.756194,33
AK-15,-6.571011,106.755373,34
AK-15,-6.573609,106.751377,35
AK-15,-6.576235,106.753317,36
AK-15,-6.580519,106.763566,37
AK-15,-6.580286,106.767319,38
AK-15,-6.584891,106.771102,39
AK-15,-6.583782,106.774363,40
AK-15,-6.583931,106.777110,41
AK-15,-6.582887,106.778118,42
AK-15,-6.581821,106.777153,43
AK-15,-6.581309,106.777367,44
AK-15,-6.587896,106.784770,45
AK-15,-6.590204,106.786020,46
AK-15,-6.590305,106.786122,47
AK-15,-6.589474,106.787731,48
AK-15,-6.592841,106.787774,49
AK-15,-6.592495,106.787608,50
AK-15,-6.593028,106.786514,51
AK-15,-6.591259,106.786009,52
AK-15,-6.590971,106.785194,53
AK-15,-6.590449,106.785462,54
AK-15,-6.590204,106.786020,55
AK-15,-6.587896,106.784770,56
AK-15,-6.581309,106.777367,57
AK-15,-6.581821,106.777153,58
AK-15,-6.582887,106.778118,59
AK-15,-6.583931,106.777110,60
AK-15,-6.583782,106.774363,61
AK-15,-6.584891,106.771102,62
AK-15,-6.580286,106.767319,63
AK-15,-6.580519,106.763566,64
AK-15,-6.576235,106.753317,65
AK-15,-6.573609,106.751377,66
AK-15,-6.571011,106.755373,67
AK-16,-6.588653,106.796967,0
AK-16,-6.588586,106.794769,1
AK-16,-6.590637,106.794469,2
AK-16,-6.590611,106.793267,3
AK-16,-6.591027,106.793192,4
AK-16,-6.590952,106.797097,5
AK-16,-6.588653,106.796967,6
AK-16,-6.5817,106.7968,7
AK-16,-6.573345,106.796486,8
AK-16,-6.569892,106.798900,9
AK-16,-6.569210,106.799029,10
AK-16,-6.565255,106.801904,11
AK-16,-6.561887,106.801968,12
AK-16,-6.562889,106.797108,13
AK-16,-6.560033,106.787495,14
AK-16,-6.556041,106.778477,15
AK-16,-6.554080,106.776396,16
AK-16,-6.537281,106.769948,17
AK-16,-6.533870,106.767781,18
AK-16,-6.520573,106.759450,19
AK-16,-6.533870,106.767781,20
AK-16,-6.537281,106.769948,21
AK-16,-6.554080,106.776396,22
AK-16,-6.556041,106.778477,23
AK-16,-6.560033,106.787495,24
AK-16,-6.562889,106.797108,25
AK-16,-6.561887,106.801968,26
AK-16,-6.561578,106.802644,27
AK-16,-6.561887,106.801968,28
AK-16,-6.565255,106.801904,29
AK-16,-6.569210,106.799029,30
AK-16,-6.569892,106.798900,31
AK-16,-6.573345,106.796486,32
AK-16,-6.5817,106.7968,33
AK-17,-6.604458,106.808242,0
AK-17,-6.6007,106.8137,1
AK-17,-6.5982,106.8172,2
AK-17,-6.597952,106.817587,3
AK-17,-6.599689,106.817968,4
AK-17,-6.599529,106.818037,5
AK-17,-6.594696,106.817533,6
AK-17,-6.593217,106.817139,7
AK-17,-6.590755,106.816731,8
AK-17,-6.587249,106.816270,9
AK-17,-6.590755,106.816731,10
AK-17,-6.590262,106.818536,11
AK-17,-6.589340,106.818504,12
AK-17,-6.588988,106.820720,13
AK-17,-6.588642,106.820998,14
AK-17,-6.582969,106.822994,15
AK-17,-6.582757,106.821951,16
AK-17,-6.574123,106.823024,17
AK-17,-6.573590,106.822315,18
AK-17,-6.569689,106.821972,19
AK-17,-6.556675,106.823099,20
AK-17,-6.552337,106.824933,21
AK-17,-6.550355,106.824654,22
AK-17,-6.549480,106.824054,23
AK-17,-6.549161,106.823281,24
AK-17,-6.548052,106.823131,25
AK-17,-6.549161,106.823281,26
AK-17,-6.549480,106.824054,27
AK-17,-6.550355,106.824654,28
AK-17,-6.552337,106.824933,29
AK-17,-6.556675,106.823099,30
AK-17,-6.569689,106.821972,31
AK-17,-6.573590,106.822315,32
AK-17,-6.574123,106.823024,33
AK-17,-6.582757,106.821951,34
AK-17,-6.582969,106.822994,35
AK-17,-6.588642,106.820998,36
AK-17,-6.588988,106.820720,37
AK-17,-6.589340,106.818504,38
AK-17,-6.590262,106.818536,39
AK-17,-6.590755,106.816731,40
AK-17,-6.593217,106.817139,41
AK-17,-6.594696,106.817533,42
AK-17,-6.599529,106.818037,43
AK-17,-6.601805,106.818300,44
AK-17,-6.599689,106.817968,45
AK-17,-6.597952,106.817587,46
AK-17,-6.5982,106.8172,47
AK-17,-6.6007,106.8137,48
AK-18,-6.6046,106.7965,0
AK-18,-6.6060,106.7954,1
AK-18,-6.6077,106.7949,2
AK-18,-6.607388,106.793464,3
AK-18,-6.605165,106.792833,4
AK-18,-6.605183,106.792003,5
AK-18,-6.606617,106.792093,6
AK-18,-6.607155,106.791768,7
AK-18,-6.610941,106.792398,8
AK-18,-6.614911,106.792618,9
AK-18,-6.616909,106.793857,10
AK-18,-6.618952,106.794225,11
AK-18,-6.619096,106.794713,12
AK-18,-6.620458,106.794571,13
AK-18,-6.621897,106.793905,14
AK-18,-6.623186,106.794024,15
AK-18,-6.624819,106.793200,16
AK-18,-6.626151,106.791666,17
AK-18,-6.628240,106.789992,18
AK-18,-6.629897,106.788817,19
AK-18,-6.631824,106.788418,20
AK-18,-6.632740,106.787023,21
AK-18,-6.634104,106.786208,22
AK-18,-6.635682,106.786100,23
AK-18,-6.636257,106.785371,24
AK-18,-6.638964,106.785392,25
AK-18,-6.640477,106.784856,26
AK-18,-6.641180,106.787238,27
AK-18,-6.640477,106.784856,28
AK-18,-6.638964,106.785392,29
AK-18,-6.636257,106.785371,30
AK-18,-6.635682,106.786100,31
AK-18,-6.634104,106.786208,32
AK-18,-6.632740,106.787023,33
AK-18,-6.631824,106.788418,34
AK-18,-6.629897,106.788817,35
AK-18,-6.628240,106.789992,36
AK-18,-6.626151,106.791666,37
AK-18,-6.624819,106.793200,38
AK-18,-6.623186,106.794024,39
AK-18,-6.621897,106.793905,40
AK-18,-6.620458,106.794571,41
AK-18,-6.619096,106.794713,42
AK-18,-6.618952,106.794225,43
AK-18,-6.616909,106.793857,44
AK-18,-6.614911,106.792618,45
AK-18,-6.610941,106.792398,46
AK-18,-6.607155,106.791768,47
AK-18,-6.606617,106.792093,48
AK-18,-6.605183,106.792003,49
AK-18,-6.605165,106.792833,50
AK-18,-6.607388,106.793464,51
AK-18,-6.6077,106.7949,52
AK-18,-6.6082,106.7964,53
AK-18,-6.6113,106.8000,54
AK-18,-6.611869,106.800971,55
AK-18,-6.6123,106.8021,56
AK-18,-6.611545,106.802443,57
AK-18,-6.611507,106.802825,58
AK-18,-6.610316,106.803897,59
AK-18,-6.608503,106.801231,60
AK-18,-6.608035,106.801313,61
AK-18,-6.608060,106.800503,62
AK-18,-6.606850,106.798991,63
AK-18,-6.603941,106.797256,64
AK-18,-6.6042,106.7967,65
AK-19,-6.569060,106.754987,0
AK-19,-6.570302,106.756194,1
AK-19,-6.568074,106.759895,2
AK-19,-6.557864,106.770624,3
AK-19,-6.556041,106.778477,4
AK-19,-6.554080,106.776396,5
AK-19,-6.537281,106.769948,6
AK-19,-6.533870,106.767781,7
AK-19,-6.537281,106.769948,8
AK-19,-6.536056,106.771761,9
AK-19,-6.536354,106.772963,10
AK-19,-6.534595,106.776514,11
AK-19,-6.534382,106.782608,12
AK-19,-6.534467,106.789281,13
AK-19,-6.533593,106.790226,14
AK-19,-6.533870,106.795933,15
AK-19,-6.531504,106.796126,16
AK-19,-6.531461,106.796491,17
AK-19,-6.530971,106.796598,18
AK-19,-6.530774,106.800305,19
AK-19,-6.530971,106.796598,20
AK-19,-6.531461,106.796491,21
AK-19,-6.531504,106.796126,22
AK-19,-6.533870,106.795933,23
AK-19,-6.533593,106.790226,24
AK-19,-6.534467,106.789281,25
AK-19,-6.534382,106.782608,26
AK-19,-6.534595,106.776514,27
AK-19,-6.536354,106.772963,28
AK-19,-6.536056,106.771761,29
AK-19,-6.537281,106.769948,30
AK-19,-6.554080,106.776396,31
AK-19,-6.556041,106.778477,32
AK-19,-6.557864,106.770624,33
AK-19,-6.568074,106.759895,34
AK-19,-6.570302,106.756194,35
AK-19,-6.571011,106.755373,36
AK-20,-6.588653,106.796967,0
AK-20,-6.588586,106.794769,1
AK-20,-6.590637,106.794469,2
AK-20,-6.590611,106.793267,3
AK-20,-6.591027,106.793192,4
AK-20,-6.590952,106.797097,5
AK-20,-6.588653,106.796967,6
AK-20,-6.5817,106.7968,7
AK-20,-6.573345,106.796486,8
AK-20,-6.569892,106.798900,9
AK-20,-6.569210,106.799029,10
AK-20,-6.565255,106.801904,11
AK-20,-6.561887,106.801968,12
AK-20,-6.562889,106.797108,13
AK-20,-6.560033,106.787495,14
AK-20,-6.558221,106.788353,15
AK-20,-6.553675,106.788187,16
AK-20,-6.548708,106.787608,17
AK-20,-6.546746,106.786342,18
AK-20,-6.546874,106.785719,19
AK-20,-6.543024,106.784000,20
AK-20,-6.541881,106.783536,21
AK-20,-6.541369,106.782742,22
AK-20,-6.537894,106.782506,23
AK-20,-6.535784,106.782828,24
AK-20,-6.534382,106.782608,25
AK-20,-6.534467,106.789281,26
AK-20,-6.533593,106.790226,27
AK-20,-6.533870,106.795933,28
AK-20,-6.531504,106.796126,29
AK-20,-6.531461,106.796491,30
AK-20,-6.530971,106.796598,31
AK-20,-6.530774,106.800305,32
AK-20,-6.530971,106.796598,33
AK-20,-6.531461,106.796491,34
AK-20,-6.531504,106.796126,35
AK-20,-6.533870,106.795933,36
AK-20,-6.533593,106.790226,37
AK-20,-6.534467,106.789281,38
AK-20,-6.534382,106.782608,39
AK-20,-6.535784,106.782828,40
AK-20,-6.537894,106.782506,41
AK-20,-6.541369,106.782742,42
AK-20,-6.541881,106.783536,43
AK-20,-6.543024,106.784000,44
AK-20,-6.546874,106.785719,45
AK-20,-6.546746,106.786342,46
AK-20,-6.548708,106.787608,47
AK-20,-6.553675,106.788187,48
AK-20,-6.558221,106.788353,49
AK-20,-6.560033,106.787495,50
AK-20,-6.562889,106.797108,51
AK-20,-6.561887,106.801968,52
AK-20,-6.561578,106.802644,53
AK-20,-6.561887,106.801968,54
AK-20,-6.565255,106.801904,55
AK-20,-6.569210,106.799029,56
AK-20,-6.569892,106.798900,57
AK-20,-6.573345,106.796486,58
AK-20,-6.5817,106.7968,59
AK-21,-6.6009,106.8052,0
AK-21,-6.601624,106.805305,1
AK-21,-6.6043,106.8068,2
AK-21,-6.6017,106.8111,3
AK-21,-6.6045,106.8071,4
AK-21,-6.6066,106.8087,5
AK-21,-6.6078,106.8099,6
AK-21,-6.6087,106.8105,7
AK-21,-6.6125,106.8130,8
AK-21,-6.6161,106.8145,9
AK-21,-6.6175,106.8150,10
AK-21,-6.6210,106.8163,11
AK-21,-6.6212,106.8164,12
AK-21,-6.6214,106.8162,13
AK-21,-6.6218,106.8169,14
AK-21,-6.6241,106.8197,15
AK-21,-6.6283,106.8235,16
AK-21,-6.6331,106.8257,17
AK-21,-6.6353,106.8275,18
AK-21,-6.6405,106.8353,19
AK-21,-6.6470,106.8424,20
AK-21,-6.6489,106.8436,21
AK-21,-6.6506,106.8449,22
AK-21,-6.6550,106.8468,23
AK-21,-6.6506,106.8449,24
AK-21,-6.6489,106.8436,25
AK-21,-6.6470,106.8424,26
AK-21,-6.6405,106.8353,27
AK-21,-6.6353,106.8275,28
AK-21,-6.6331,106.8257,29
AK-21,-6.6283,106.8235,30
AK-21,-6.6241,106.8197,31
AK-21,-6.6218,106.8169,32
AK-21,-6.6214,106.8162,33
AK-21,-6.6211,106.8159,34
AK-21,-6.6210,106.8163,35
AK-21,-6.6175,106.8150,36
AK-21,-6.6161,106.8145,37
AK-21,-6.6125,106.8130,38
AK-21,-6.6087,106.8105,39
AK-21,-6.6078,106.8099,40
AK-21,-6.6066,106.8087,41
AK-21,-6.6045,106.8071,42
AK-21,-6.6043,106.8068,43
AK-21,-6.601624,106.805305,44
AK-21,-6.6016,106.8047,45
AK-22,-6.5945,106.7946,0
AK-22,-6.5930,106.7973,1
AK-22,-6.5919,106.7971,2
AK-22,-6.590952,106.797097,3
AK-22,-6.588653,106.796967,4
AK-22,-6.5817,106.7968,5
AK-22,-6.5813,106.7965,6
AK-22,-6.582045,106.793232,7
AK-22,-6.577126,106.792647,8
AK-22,-6.573673,106.793655,9
AK-22,-6.568567,106.793859,10
AK-22,-6.573673,106.793655,11
AK-22,-6.577126,106.792647,12
AK-22,-6.582045,106.793232,13
AK-22,-6.5813,106.7965,14
AK-22,-6.5817,106.7968,15
AK-22,-6.588653,106.796967,16
AK-22,-6.590952,106.797097,17
AK-22,-6.5919,106.7971,18
AK-22,-6.5912,106.7938,19
AK-22,-6.5927,106.7939,20
AK-22,-6.5932,106.7939,21
AK-22,-6.5938,106.7936,22
AK-22,-6.5940,106.7934,23
AK-22,-6.5943,106.7930,24
AK-22,-6.5943,106.7927,25
AK-22,-6.5941,106.7920,26
AK-22,-6.5963,106.7915,27
AK-22,-6.5969,106.7937,28
AK-23,-6.5699,106.8125,0
AK-23,-6.5704,106.8152,1
AK-23,-6.5735,106.8176,2
AK-23,-6.5770,106.8178,3
AK-23,-6.5792,106.8184,4
AK-23,-6.5819,106.8178,5
AK-23,-6.5816,106.8132,6
AK-23,-6.5811,106.8110,7
AK-23,-6.5808,106.8067,8
AK-23,-6.5886,106.8049,9
AK-23,-6.588862,106.805904,10
AK-23,-6.591276,106.805706,11
AK-23,-6.592177,106.805701,12
AK-23,-6.5922,106.8046,13
AK-23,-6.5959,106.8044,14
AK-23,-6.6009,106.8052,15
AK-23,-6.6016,106.8047,16
AK-23,-6.601646,106.804329,17
AK-23,-6.6027,106.7999,18
AK-23,-6.6027,106.7996,19
AK-23,-6.6031,106.7988,20
AK-23,-6.603941,106.797256,21
AK-23,-6.6042,106.7967,22
AK-23,-6.6038,106.7961,23
AK-23,-6.5969,106.7937,24
AK-23,-6.5945,106.7946,25
AK-23,-6.5930,106.7973,26
AK-23,-6.5935,106.7984,27
AK-23,-6.592262,106.800814,28
AK-23,-6.592667,106.801806,29
AK-23,-6.591937,106.802112,30
AK-23,-6.591191,106.802069,31
AK-23,-6.589918,106.801645,32
AK-23,-6.5893,106.8018,33
AK-23,-6.5880,106.8005,34
AK-23,-6.5860,106.7998,35
AK-23,-6.5832,106.8004,36
AK-23,-6.5817,106.8010,37
AK-23,-6.5817,106.8018,38
AK-23,-6.5766,106.8024,39
AK-23,-6.5752,106.8045,40
AK-23,-6.5744,106.8047,41
AK-23,-6.5728,106.8070,42
AK-23,-6.5701,106.8085,43
AK-23,-6.5703,106.8075,44
AK-23,-6.5695,106.8069,45
AK-23,-6.5690,106.8070,46
AK-23,-6.5685,106.8068,47
AK-23,-6.5684,106.8074,48
AK-23,-6.5689,106.8091,49
